"sample";"intercept";"time";"treatment";"sigma.b";"sigma";"se.intercept";"se.time";"se.treatment";"se.sigma.b";"se.sigma";"model";"scenario"
73;-1,17103997305382;0,486608076263682;-1,55552627427578;1,26669730718084;0,705876318252633;0,0266029976422524;0,0143636329741584;0,0323695832360673;0,0316779004423384;0,0143325915149405;"spm";"MNAR"
74;-1,23042987632414;0,579070226198363;-1,53719129710196;1,22389929427747;0,72230349461691;0,0620828934102542;0,0163944786503022;0,0859669102446019;0,0334904471828209;0,0135125594780754;"ignorable";"MNAR"
74;-1,24684695951754;0,50942807433471;-1,49010393145671;1,25925403660968;0,72113118701711;0,0272106287283741;0,0147267777813368;0,0333014845541343;0,0310041339125723;0,0143120657395803;"spm";"MNAR"
75;-1,07519864186352;0,570154946134431;-1,58120385187;1,21938198370943;0,702925098690498;0,0614283691689197;0,0152848462960635;0,0849729547633222;0,0327946964103585;0,0127517553666228;"ignorable";"MNAR"
75;-1,08864621344441;0,511625717751257;-1,51825263047799;1,25184624765497;0,698667898527844;0,026014058683437;0,0136794616944557;0,0311557248381269;0,0320047333234129;0,0140691649851792;"spm";"MNAR"
76;-1,12320719701033;0,569516503674091;-1,51806425411684;1,23945318107334;0,688688089664762;0,062042429575397;0,0148506149450491;0,0859490331424683;0,0331309310059126;0,0123573807384233;"ignorable";"MNAR"
76;-1,15515457867884;0,510097094637567;-1,45274444503071;1,2715388817014;0,687521888161868;0,0257772833646297;0,0134366608540529;0,0311261712020736;0,0325235888193326;0,0139482088430648;"spm";"MNAR"
77;-1,06566645662143;0,565575669777955;-1,69368557412493;1,20685550123963;0,712682925490362;0,0610582040902371;0,015573678614313;0,0843288902313176;0,0326949855626993;0,0128872437113349;"ignorable";"MNAR"
77;-1,09606182639542;0,498275963266573;-1,62030480303848;1,24346704537743;0,711241595902812;0,0264241012086932;0,0139865077505809;0,0315789782732895;0,0314389372643741;0,0140358655307501;"spm";"MNAR"
78;-1,17202736519917;0,558639925707976;-1,51406565635264;1,24258817849783;0,710870102425339;0,062628359469177;0,0155432772044741;0,0866778683224218;0,0335213359385819;0,0130809668817149;"ignorable";"MNAR"
78;-1,18969102966278;0,492135633003089;-1,47166250952286;1,27024789348849;0,712419349729447;0,026860962216485;0,0139723703375644;0,0323388092852578;0,0313869629273186;0,0141876089692549;"spm";"MNAR"
