"sample";"intercept";"time";"treatment";"sigma.b";"sigma";"se.intercept";"se.time";"se.treatment";"se.sigma.b";"se.sigma";"model";"scenario"
29;-1,17099939449623;0,491537183328799;-1,64843377011146;1,20684191058205;0,708233126554647;0,024286614785284;0,0125602393991005;0,0282476085576256;0,0315724851391431;0,0140998990770377;"spm";"MAR"
30;-1,31025720637822;0,481966433664285;-1,35704236023101;1,22276349965269;0,689523480220161;0,0600367431996868;0,0129816349549929;0,0826890898252322;0,0312807232409892;0,0122761675699676;"ignorable";"MAR"
30;-1,30399490362857;0,478971025183337;-1,35539406183039;1,22186298225141;0,687314245448278;0,02367769149937;0,0119762455516726;0,0271193560742763;0,0325344522699064;0,0139482844679127;"spm";"MAR"
31;-1,26210468293228;0,518190790961015;-1,46812852706529;1,20857836008569;0,712939526850987;0,0598252326489694;0,013567283335525;0,0824003954008139;0,0314395319982749;0,0128924846231707;"ignorable";"MAR"
31;-1,25523858854492;0,519830130011022;-1,48943371647712;1,2087070812224;0,713128605586337;0,0245988436010314;0,012557836574482;0,0284122544127689;0,0313560568801437;0,014087202645167;"spm";"MAR"
32;-1,17142156179712;0,515657333587517;-1,58003669232927;1,26246572877059;0,712751016308397;0,0620478819873624;0,0137521834269008;0,085556215735883;0,0324962308402555;0,0129062680664092;"ignorable";"MAR"
32;-1,16710849374591;0,51812756640173;-1,58456009661352;1,26559249354208;0,70937104654363;0,0245799671246112;0,0126144486889457;0,0282641035558163;0,0315218387836884;0,0140859042863906;"spm";"MAR"
33;-1,2113971289336;0,492716718447609;-1,44230322289466;1,23550289949114;0,681772120751611;0,0604352918263613;0,0131389277337552;0,0835715424944724;0,031795868067425;0,0125549761440304;"ignorable";"MAR"
33;-1,20272028360804;0,493086369228105;-1,45121396131696;1,23375973543967;0,68263453712695;0,0234870169339355;0,0121322551114535;0,0274489661289687;0,0327569002234476;0,0142100482536055;"spm";"MAR"
34;-1,246815295912;0,480581950509501;-1,49379272597722;1,17831047893063;0,694198142989497;0,0582920510079769;0,0132243383594306;0,0802485616517078;0,0307560804370294;0,0125369461398484;"ignorable";"MAR"
34;-1,25190739061823;0,483236462125186;-1,4934803525663;1,17892436815048;0,695464226603329;0,0240051450573887;0,0122898923781985;0,027632999002259;0,0321519840721231;0,0140473165244873;"spm";"MAR"
35;-1,26964018214288;0,490592206349881;-1,33425794775028;1,25789234186459;0,703032250396259;0,0617642568367373;0,0136133105631847;0,0852450578072113;0,0323750181189694;0,0129952823234738;"ignorable";"MAR"
35;-1,25078830646795;0,488799908255004;-1,34075688656518;1,25905329393376;0,701034102834247;0,0243791749343691;0,0125014777480667;0,028286529036764;0,0318961441288391;0,0142619136054697;"spm";"MAR"
36;-1,21851879659006;0,474561801414378;-1,39551894825752;1,20377329359169;0,693966614367759;0,0594592020457116;0,0134643853738253;0,0819562428410671;0,0313384591120828;0,0128436116360877;"ignorable";"MAR"
36;-1,20680733880582;0,471983707184351;-1,38754744612802;1,20866624157049;0,691529404260776;0,0241184958667347;0,0123795601255271;0,0279036137599336;0,0323335382236023;0,0142652174231146;"spm";"MAR"
37;-1,28418439124776;0,486449185714307;-1,446119919002;1,24290697171082;0,69020328691631;0,0609302577272227;0,0132633928322243;0,0840640804013048;0,0318080018107584;0,0124668845798883;"ignorable";"MAR"
37;-1,27134086163123;0,484646638349053;-1,45354157200156;1,24426807437389;0,691603139352573;0,0239752998110621;0,0122606800336543;0,0275367657035495;0,0323301823105972;0,0140728299397544;"spm";"MAR"
38;-1,20236105021284;0,478016756344997;-1,42996255435015;1,19557345951069;0,706670121796721;0,0592442411041161;0,0136314373784234;0,081579346882641;0,0312420808016499;0,0128706448823472;"ignorable";"MAR"
38;-1,19498284649932;0,478785162206797;-1,43467704545183;1,2016609524651;0,704940295942439;0,0243808397308033;0,0125387481936935;0,0281829698873615;0,0317251245750289;0,0141339643300809;"spm";"MAR"
39;-1,18159527920866;0,502067297358149;-1,54181942708927;1,20986171706271;0,691671012239874;0,0595651309921803;0,0130928741401471;0,0820107480081022;0,0312292287941495;0,0124354883338214;"ignorable";"MAR"
39;-1,18400710872945;0,503145716836095;-1,55752694072453;1,21119516846721;0,693108681567188;0,0240183371713453;0,0121867711824748;0,027474658684592;0,0322606154779174;0,014013910662147;"spm";"MAR"
40;-1,17924621395153;0,515105259890235;-1,47408656980748;1,27624780882668;0,716173865512218;0,0627570215119874;0,0140600852889667;0,0866584749397928;0,0330435207177526;0,013388799087559;"ignorable";"MAR"
40;-1,16642639501306;0,512921373331121;-1,50202839007696;1,27613701940586;0,718354958904736;0,0250918141013145;0,0129325913615426;0,0291573030575077;0,0311320905336485;0,014347221616574;"spm";"MAR"
41;-1,20618319592905;0,493245605367435;-1,45200752585415;1,23175965161012;0,670774400942784;0,0601298514767689;0,0128367129582335;0,0830362885405981;0,0313091171704207;0,0120703240603007;"ignorable";"MAR"
41;-1,20102391394922;0,490216606196838;-1,46366678636606;1,22812324710609;0,671398749661187;0,0231234068503759;0,0118987584922862;0,0266593973885913;0,0332994722975043;0,014036872336554;"spm";"MAR"
42;-1,17547265101161;0,497219582858941;-1,51748274535588;1,23547310409042;0,70531570416859;0,0608456315709084;0,0136629341323873;0,0838367288691197;0,0318782594537236;0,0128954744622305;"ignorable";"MAR"
42;-1,16944571377739;0,499590290315172;-1,51529312705379;1,23650848860929;0,706042077883801;0,0244832284856836;0,0126251410462333;0,0282990740705645;0,0316691917012162;0,0141701368165523;"spm";"MAR"
43;-1,2024414939245;0,509228676584342;-1,45007144367071;1,23286505410165;0,711482409022216;0,0608038869874605;0,0139081497143933;0,083848712701586;0,0320371723575591;0,0130773600085927;"ignorable";"MAR"
43;-1,1907883711583;0,510186694464046;-1,47022231135514;1,23206282427035;0,709169362047736;0,0245361934130367;0,0128109141584304;0,0284974034470455;0,0315292237651451;0,0142039363060935;"spm";"MAR"
44;-1,10436474617407;0,485461517065519;-1,50142594479297;1,25787484109493;0,705887098516409;0,0617220741780005;0,0137792071274668;0,0852209748548785;0,0322950808699709;0,0128138419475902;"ignorable";"MAR"
44;-1,11767296546677;0,483019873655376;-1,48280737366012;1,26027821654369;0,704014569932446;0,024269945480558;0,0126525525764585;0,0281115088446371;0,0317642237026265;0,0141158563326214;"spm";"MAR"
45;-1,20527077871259;0,482596078087357;-1,50817168239493;1,20147845221111;0,70675542905737;0,0594519605523134;0,0135854372022252;0,081893113184851;0,0312167818532206;0,0128231380794682;"ignorable";"MAR"
45;-1,18767682106759;0,483250871787971;-1,52929926189713;1,20211989542171;0,703615599723113;0,0243238392754144;0,0124905248868037;0,0281006088599304;0,0317796814225576;0,0141167483377213;"spm";"MAR"
46;-1,2139194443663;0,486011493109681;-1,51424390764868;1,2356931715156;0,687565352043693;0,0605115180646597;0,0131595720296768;0,0835307321487146;0,0316563144618795;0,0123982670964458;"ignorable";"MAR"
46;-1,21574849251159;0,489173824744215;-1,51401308315488;1,23878847730279;0,687029139034156;0,0236441268288043;0,0121982273782824;0,0272977510144368;0,0325469608304979;0,0140471972617268;"spm";"MAR"
47;-1,30309979919901;0,511573468959082;-1,29328906089986;1,21314735869803;0,715209284178297;0,060087613485494;0,0135850935963815;0,08269595377456;0,0316278034960074;0,0130075832590028;"ignorable";"MAR"
47;-1,28587983627317;0,513694819214261;-1,31929115765836;1,21464294348803;0,714708075886991;0,0247874444020494;0,0125974773638845;0,0285486439436173;0,0312858431702234;0,0141213919260992;"spm";"MAR"
48;-1,17177500110338;0,521994186291163;-1,67196866816837;1,20889509878795;0,700395819559289;0,0596058757873103;0,0135681447461037;0,0822234577939302;0,0314181685146138;0,0127836333984467;"ignorable";"MAR"
48;-1,16661801914373;0,52407000333273;-1,6791096334267;1,20936651466642;0,698858089958082;0,0240462775014035;0,0125142806089114;0,0279637799252655;0,0319968579340946;0,0141450089369663;"spm";"MAR"
49;-1,21709722094152;0,507488742471412;-1,42818938166248;1,26576117528625;0,702811841086339;0,0620500928258813;0,0134399585926346;0,0855934380373091;0,0325165933186855;0,0127414504577185;"ignorable";"MAR"
49;-1,21160322612643;0,506831404993793;-1,40783184077581;1,26862101817029;0,702316978926463;0,0243492909729786;0,0124308528060469;0,0279784828290337;0,0318414084109031;0,0140855000971546;"spm";"MAR"
1;-1,14529367835201;0,566829652118838;-1,66035352844275;1,1962389818861;0,707920910409781;0,0607234319473237;0,0160353272653608;0,0839531147412737;0,0324477432026284;0,0131419936536248;"ignorable";"MNAR"
1;-1,18518295406701;0,497454173083701;-1,58439916961513;1,23186864981387;0,706189351148472;0,0267766313951729;0,0143251082429976;0,0324419944635521;0,0316638586624172;0,0142886307681903;"spm";"MNAR"
2;-1,04769363327337;0,534455224222548;-1,61644921307636;1,22178832103301;0,693994061085988;0,0612994343269344;0,014977822897281;0,0847752846816939;0,032749257278732;0,0125016814684434;"ignorable";"MNAR"
2;-1,05792788222951;0,474365165886859;-1,55242921107651;1,25736784970635;0,687019849089467;0,0255626422593795;0,0133881826319059;0,0305385832492183;0,0325473563932659;0,0139890935838891;"spm";"MNAR"
3;-1,11522851993523;0,562919730803172;-1,55739064056671;1,15828980737778;0,706767471637161;0,0592034277831964;0,0152300115991816;0,081675738956547;0,0316902637695418;0,0127978407849947;"ignorable";"MNAR"
3;-1,12696544239349;0,507561021201194;-1,49539448929007;1,17694868069106;0,706857385837194;0,026739946557281;0,0138563219758605;0,0322359935734559;0,0316339336628173;0,0140580389090758;"spm";"MNAR"
4;-1,20562882582109;0,566170790848038;-1,50254388797159;1,21140547125336;0,705741836252394;0,0611976387745858;0,0153230423554027;0,0845824332247192;0,0327012175767469;0,012815318018848;"ignorable";"MNAR"
4;-1,21052829791058;0,507359557166701;-1,44568237602033;1,24231937513116;0,697277274604444;0,0261133278985235;0,0136687409790402;0,0313732113565909;0,0320685622792942;0,0140747380521649;"spm";"MNAR"
5;-1,1428206126437;0,566200302704804;-1,47963437236503;1,18945981135285;0,727925128983888;0,0607323349042938;0,0154987416547073;0,0836769559716232;0,0325083460684358;0,0130526627843173;"ignorable";"MNAR"
5;-1,17754952457458;0,501510711387207;-1,39137925718374;1,22336697914292;0,722437320205798;0,0269228088823536;0,013866376044304;0,0319605465620586;0,0309517229800412;0,0139808873313761;"spm";"MNAR"
6;-1,24476924373706;0,55370043183174;-1,42165328462944;1,22714154666954;0,700060657618756;0,0618093311298407;0,0155464592333262;0,0855913484855451;0,032934317663636;0,012913178839337;"ignorable";"MNAR"
6;-1,24702763370673;0,491534597884589;-1,37172330241962;1,25873095180577;0,692096077710974;0,026148648282423;0,0138529742264183;0,0317660883346024;0,0323148365455448;0,0142166874342892;"spm";"MNAR"
7;-1,14232458223813;0,552180009693152;-1,52958696524403;1,21110692095639;0,703093376899839;0,0612772283728841;0,0155399667666836;0,0847040200903043;0,0327911528431811;0,0129787541450691;"ignorable";"MNAR"
7;-1,16016607572854;0,483464690005327;-1,45984483282591;1,24306217354512;0,702279174372148;0,0266386859624154;0,0138903399251595;0,0320066286130243;0,0318401594672253;0,0142162540602402;"spm";"MNAR"
8;-1,13772178398683;0,554174485035979;-1,54859594952678;1,1913763223981;0,698984527240551;0,06036617636364;0,0156617482420647;0,0835662549440622;0,0324747419691225;0,013025109970115;"ignorable";"MNAR"
8;-1,16697795826169;0,484060341791768;-1,4790221753121;1,22149956615592;0,699229555305407;0,0264036518790769;0,0140769859887152;0,0321186872471638;0,0319790254728489;0,0142915486629281;"spm";"MNAR"
9;-1,25352048569798;0,578322862656282;-1,49319628985492;1,18814168418636;0,712046543586574;0,0605967507328093;0,0162417203369312;0,0837251054787164;0,0323594168200456;0,0132178120879586;"ignorable";"MNAR"
9;-1,2695387072881;0,508935744940426;-1,43449003067849;1,21395219505616;0,71020720937286;0,027085818924137;0,0145193287665135;0,0328561180516527;0,0314847262031566;0,014294468946182;"spm";"MNAR"
10;-1,05123740944301;0,572229664685375;-1,7361045523344;1,20613274574881;0,717077938263739;0,0611415027666941;0,0158368045491011;0,0845016642665592;0,0329336637561079;0,0131996738872096;"ignorable";"MNAR"
10;-1,0769082341331;0,503011868691221;-1,67236269639308;1,24094114336093;0,712075328662652;0,0264976882367071;0,0141372618566725;0,031874682084954;0,0314021268115831;0,0141761993929838;"spm";"MNAR"
11;-1,0844001579251;0,576721638795306;-1,67328786890236;1,22653366753016;0,709939818797546;0,0617870271273571;0,015836011199607;0,0855066395798193;0,0331679271110152;0,0131839666884872;"ignorable";"MNAR"
11;-1,09872147903577;0,508532459129225;-1,61877695115572;1,25992930686621;0,705265058915435;0,0261303571393963;0,0140266549490108;0,0313410286905508;0,0317053545289681;0,0142624478360219;"spm";"MNAR"
12;-1,06616728312766;0,575791227778854;-1,68531851326853;1,20238278427165;0,729791301154854;0,0610866558705282;0,0159828140718328;0,0842296101371841;0,0328401531442809;0,0132929385346234;"ignorable";"MNAR"
12;-1,07919360556942;0,508372053293795;-1,64335270767526;1,22986730824892;0,723502721744344;0,0266852044570309;0,0142150908232032;0,0316466079896733;0,0309061444039246;0,0140999003478233;"spm";"MNAR"
13;-1,19588996039594;0,574825460411613;-1,56837412464294;1,19180374981494;0,70660768455359;0,0603842189657737;0,0156373058238428;0,0834784485445515;0,0324116315471895;0,0129137645490633;"ignorable";"MNAR"
13;-1,22834229577184;0,508078359883206;-1,48716587579738;1,22476797003011;0,704105835936046;0,0262202584677984;0,0139900543806821;0,0315453719193047;0,031757554930349;0,0141280145315837;"spm";"MNAR"
14;-1,15007226770877;0,544797158158808;-1,58087187141353;1,22866106238966;0,715760355779523;0,0619733785993787;0,0157848611103967;0,0857508410892124;0,0332768961515759;0,0132198552436017;"ignorable";"MNAR"
14;-1,17923527412723;0,473773200795579;-1,51012257038429;1,261027900661;0,715414101632676;0,0265795803868048;0,0141429486291145;0,0319173154318003;0,0312555755096685;0,0142162535928774;"spm";"MNAR"
15;-1,10045672970943;0,574632516138692;-1,64347212229034;1,22365577694147;0,700069568267239;0,0616451896671568;0,0155080895992632;0,0853075896477441;0,0329251585397405;0,0127791973784773;"ignorable";"MNAR"
15;-1,13412159464162;0,506785244564427;-1,57429215432536;1,25040504633022;0,699230941772732;0,0261755860314868;0,0139234231887704;0,0314928997476301;0,0319789631976906;0,0141167499209859;"spm";"MNAR"
16;-1,20652076417897;0,545317340212246;-1,4006922335408;1,2430964974879;0,702746587294928;0,0625520235306009;0,0153518921008886;0,0866242004790841;0,0330491573039389;0,0127597504576334;"ignorable";"MNAR"
16;-1,18435481168635;0,488669443803539;-1,3930797108831;1,27661854893202;0,693759576397617;0,0263441472542212;0,0137644626117328;0,0320528191238292;0,0322311657003662;0,0141111253824985;"spm";"MNAR"
17;-1,14279685779512;0,559093537779026;-1,60271668431165;1,17209084805317;0,716646645884038;0,0598680618632001;0,0159920213838869;0,0827003709908374;0,0321374260246853;0,013082598995846;"ignorable";"MNAR"
17;-1,17388746049265;0,488571760946106;-1,52899557531205;1,20301702517654;0,713564173149843;0,0267316245875269;0,0143796480259591;0,0324471675433428;0,0313389741114516;0,014131865823209;"spm";"MNAR"
18;-1,07389779092189;0,557054362954367;-1,64926194973177;1,17965330139936;0,745329849421812;0,0606671445087376;0,016375722421024;0,0836110845713523;0,0328453591207853;0,0137586373946099;"ignorable";"MNAR"
18;-1,09900063147802;0,486668507270511;-1,58010979352788;1,22083250645999;0,738839492372682;0,02767493408257;0,0146606479861224;0,0333102290524169;0,0302645971925073;0,0142162534238526;"spm";"MNAR"
19;-1,11549577160192;0,564349074603088;-1,57253352266292;1,20210781118701;0,703884889994935;0,0608623041402477;0,015574630704547;0,0841911595716287;0,0326295437828;0,0129311851841712;"ignorable";"MNAR"
19;-1,13570065499639;0,505001397783036;-1,51522078723463;1,23374083493877;0,695077630584366;0,0262414768989127;0,0138746750712487;0,0318177814318651;0,0321700466488089;0,0141676604834072;"spm";"MNAR"
20;-1,19761300391109;0,575599188035035;-1,54552157001444;1,19644685086127;0,705889004080506;0,0606310775665916;0,0158408748989139;0,0838259281008522;0,0327529785773975;0,0130605529282801;"ignorable";"MNAR"
20;-1,21126294136791;0,512290900261772;-1,4857189178531;1,22215290400178;0,706050526884214;0,0266307712003644;0,0142905436050063;0,0323020064042299;0,0316700844454244;0,0141961840043573;"spm";"MNAR"
21;-1,21035720914057;0,562179510312875;-1,48512151396253;1,19187239507376;0,712243321864926;0,0606568306678151;0,0161345868033656;0,0838598519547836;0,0325437155244267;0,013285914574816;"ignorable";"MNAR"
21;-1,23593852946116;0,491987834405853;-1,41282068279491;1,21367013413284;0,717384246290577;0,0272366900684159;0,0145948434917225;0,0331133482631013;0,0311697391120285;0,014314958461699;"spm";"MNAR"
22;-1,20027722184326;0,555475810782084;-1,42282846434181;1,21807084378758;0,704439037854283;0,0615340377505192;0,0153235147858283;0,0850232864691461;0,0328307581549569;0,01278589733762;"ignorable";"MNAR"
22;-1,22910277397339;0,50062261493687;-1,3594480422951;1,24215777888847;0,697933834193033;0,0265119248565305;0,0137874514363166;0,0319668727287864;0,032038394902935;0,0140635987412113;"spm";"MNAR"
23;-1,11500770906184;0,557019622124191;-1,60192599265214;1,20275866305039;0,706713500996657;0,0608011090146583;0,0152852204343614;0,0840067183796711;0,032585155339675;0,0128008484383279;"ignorable";"MNAR"
23;-1,13029332839236;0,498590930404545;-1,56142662814678;1,22790501840537;0,702101032404407;0,0261316286655788;0,0137282658559935;0,0313414618886289;0,0318482374283986;0,0140413988960596;"spm";"MNAR"
24;-1,06052049426564;0,580764547151542;-1,60015449707803;1,25182259382937;0,702952852012126;0,0626180320601789;0,0152613500038959;0,0866585459216304;0,0335109618582238;0,0126181074737959;"ignorable";"MNAR"
24;-1,0725409529158;0,519580926153989;-1,54250825675188;1,28210173335682;0,700416668313407;0,0258955043098321;0,0136817200434927;0,0309577560569194;0,0319248256838091;0,0139454960258004;"spm";"MNAR"
25;-1,13281341366008;0,562680473983793;-1,60384211678896;1,20654915268719;0,701275489023013;0,0608987676526873;0,0158337534166234;0,0843265636665032;0,0327788209013799;0,0129902876039938;"ignorable";"MNAR"
25;-1,15355142551994;0,492796387448298;-1,5430830449691;1,24471779709421;0,694922179364058;0,0259686472714158;0,014050856786425;0,0315596947170375;0,0321772430472176;0,014227760366903;"spm";"MNAR"
26;-1,09732745417945;0,560332384616313;-1,63042603085316;1,25898421336296;0,700785251323593;0,0628753285980602;0,0153880167571757;0,0871114876882662;0,0335544468175954;0,0127445760951291;"ignorable";"MNAR"
26;-1,11103620123429;0,500328816901958;-1,57824680186362;1,28141134179368;0,701067225600818;0,0258567797792453;0,0138211435502669;0,0310618442814721;0,031895200622051;0,0140747382619382;"spm";"MNAR"
27;-1,08115766043366;0,546517660481247;-1,50881651054239;1,24302910267833;0,700944052647988;0,0622875021315976;0,015264708732639;0,0862344769992747;0,0333599689626999;0,0127089923460678;"ignorable";"MNAR"
