"";"sample";"intercept";"time";"treatment";"sigma.b";"sigma";"se.intercept";"se.time";"se.treatment";"se.sigma.b";"se.sigma";"model";"scenario"
"510";55;-1,34647067870775;0,516636627616442;-1,29374083463157;0,439870133899291;0,710790785489238;0,0575082638918029;0,0306199198448008;0,0673360333488186;0,0219934831269218;0,0231832090887858;"hybrid";"MNAR"
"511";56;-1,05631476737579;0,501077840848788;-1,65173336187181;2,28756590253186;0,707181821630712;0,0552384926225144;0,0283870609647918;0,0632287173624936;0,114386962269603;0,0216392526621396;"spm";"MNAR"
"512";56;-1,03389432036303;0,50516801953308;-1,57074885202647;0,473087629475674;0,711632515185398;0,0555861395942732;0,0285657167528844;0,0636266513214202;0,0236535218213827;0,0217757508924624;"hybrid";"MNAR"
"513";57;-1,05186812265605;0,502814112813617;-1,92358535851669;2,24955958656055;0,726071337967863;0,0570681860879501;0,0300276946155106;0,0657649628711598;0,112550303833009;0,0229382450133768;"spm";"MNAR"
"514";57;-0,957288629724324;0,490588728804237;-1,59747717694661;0,521925722244447;0,728881980566738;0,0572890974740571;0,0301439326965183;0,0660195407476811;0,026097947266569;0,0230248455111681;"hybrid";"MNAR"
"515";58;-0,924290912401506;0,495804361989137;-1,9018619090986;2,28656470842155;0,663760927355941;0,0518900449659283;0,0277349436085468;0,0599911996602985;0,114201808818129;0,020763296788761;"spm";"MNAR"
"516";58;-0,946649000351525;0,486838386454374;-1,49954478676945;0,548140980705742;0,665295955086616;0,0520100173406639;0,0277990826747425;0,0601299351590159;0,0274066876090119;0,0208101174062386;"hybrid";"MNAR"
"517";59;-1,25942560539382;0,514923302405814;-1,90839504259807;2,2837213104205;0,669487694517415;0,0537680420591988;0,0286849924204968;0,0630613299131504;0,114126476502204;0,0219567500510051;"spm";"MNAR"
"518";59;-1,15178675537173;0,504963721209765;-1,55264710228109;0,585484374517919;0,673149857968111;0,0540621553664058;0,0288419013735071;0,0634062815758266;0,0292739980688953;0,0220721998555545;"hybrid";"MNAR"
"519";60;-1,22336531397659;0,48053186272709;-1,35069426072157;2,30707779871084;0,671628022115401;0,0533933135246749;0,0270000852142807;0,0612773269333696;0,11536093933347;0,0208434727019156;"spm";"MNAR"
"520";60;-1,07009124133621;0,471096354433413;-1,59906097502148;0,572257370667532;0,680621183550993;0,0541082534084423;0,0273616188379917;0,0620978356151922;0,0286128670121741;0,0211266290739943;"hybrid";"MNAR"
"521";61;-0,896613408379172;0,502787781494995;-1,21244832239687;2,29443733746543;0,685833425032436;0,0534701335390932;0,0275110252571668;0,0608634699339712;0,114696199545732;0,0207538155508223;"spm";"MNAR"
"522";61;-1,01082684324405;0,490452144845531;-1,34557236557721;0,540408110270546;0,690961235834451;0,0538699167980159;0,0277167186194992;0,0613185314214409;0,0270187055114158;0,020908027885289;"hybrid";"MNAR"
"523";62;-0,835319453081463;0,527279604452524;-2,08184422778188;2,33097457532643;0,668184791037835;0,0517395272285163;0,0274252469046061;0,059576917257245;0,11661482420719;0,020806315364804;"spm";"MNAR"
"524";62;-1,06255334339991;0,511661362274835;-1,55954779485182;0,487427786407426;0,665012824303979;0,0514939104856724;0,0272950536834366;0,0592940818586481;0,024371476512433;0,0207012189443635;"hybrid";"MNAR"
"525";63;-1,29179314535837;0,578608163505884;-1,53785848167168;2,28617358996896;0,724440820481915;0,0578421216471317;0,0300112123295193;0,0666497227218709;0,114319017261761;0,0230706150104777;"spm";"MNAR"
"526";63;-1,18566000853251;0,563272589539839;-1,63816861187375;0,545878271385115;0,720608278813342;0,0575361132881286;0,0298524421479336;0,0662971215086212;0,0272947428434853;0,0229491145126694;"hybrid";"MNAR"
"527";64;-1,37595065111625;0,524867346176551;-1,42849506695598;2,27310914564076;0,745834549120075;0,0592892671206367;0,0310878603849661;0,0687322399651195;0,113589906830533;0,0234942338977889;"spm";"MNAR"
"528";64;-1,26854867909188;0,508834474606633;-1,51863108161362;0,576094052796904;0,74611516495241;0,0593115739637528;0,0310995552057502;0,0687581000566772;0,0288041259240715;0,0234996566722781;"hybrid";"MNAR"
"529";65;-1,2983675457711;0,539898567217971;-1,42623046367605;2,24700576758482;0,666102252312333;0,0538981767210244;0,0278670144361866;0,0625147219799389;0,112560497301525;0,0213384643999274;"spm";"MNAR"
"530";65;-1,28178823978781;0,52831080548817;-1,48828022767585;0,516765378715926;0,663982847079736;0,0537266822014131;0,0277783472219444;0,0623158006493549;0,0258381441854946;0,0212550061651837;"hybrid";"MNAR"
"531";66;-1,44193775042914;0,549183797963982;-1,59414663256807;2,16495445409208;0,674107486942294;0,0546665737128889;0,028881086400387;0,0640895243585514;0,108242400486016;0,0218482058608474;"spm";"MNAR"
"532";66;-1,33729847372692;0,557884093788827;-1,46542103972833;0,401460773688398;0,690181957438888;0,0559701285472436;0,0295697720795976;0,0656177747164705;0,0200708195935136;0,0223697612754346;"hybrid";"MNAR"
"533";67;-1,31623831527703;0,566182621150134;-1,5137547180005;2,18905128694586;0,71974041853419;0,0574775180702555;0,0305638626057527;0,0672006114937122;0,10950037771091;0,0228465932142435;"spm";"MNAR"
"534";67;-1,26487924816801;0,556302072267963;-1,57455537677968;0,57732003971762;0,712810088671566;0,0569240518623468;0,0302695652673774;0,0665535219125266;0,0288658256362863;0,0226318356741257;"hybrid";"MNAR"
"535";68;-1,57046923958181;0,456036358126154;-0,975567024239725;2,23881525087768;0,684685058391786;0,0558628218674979;0,030275502486753;0,0670966906922213;0,111976739823844;0,0223717870606618;"spm";"MNAR"
"536";68;-1,30138801416197;0,452084698098485;-1,37913420595996;0,562159040135923;0,695458016613587;0,0567417768852186;0,03075186265262;0,0681524014259494;0,0281071405549621;0,022731721598564;"hybrid";"MNAR"
"537";69;-1,02447622820641;0,537011190908624;-1,32472699059769;2,28045364642283;0,665378899436018;0,0514466185352072;0,02650580606545;0,0584527716776687;0,113887767637646;0,0201239605684232;"spm";"MNAR"
"538";69;-1,1765665890204;0,532569160024519;-1,44202928220298;0,58468719874764;0,671856141621174;0,0519474293216423;0,0267638307386574;0,0590217893076977;0,0292342532964236;0,0203124235214318;"hybrid";"MNAR"
"539";70;-1,39193403474812;0,459988509464911;-1,3171120614681;2,26869666984472;0,689515242816974;0,0559329012298887;0,0290197717989991;0,0653081621498654;0,113504602524282;0,0222078644283541;"spm";"MNAR"
"540";70;-1,23032353669993;0,452045681320631;-1,53960756771206;0,614278579650202;0,700233773928612;0,0568023778737126;0,0294708847366089;0,0663233795880309;0,0307137223760188;0,0225546714848134;"hybrid";"MNAR"
"541";71;-1,6632701852371;0,470913869300466;-0,981620918082114;2,28928242124;0,73621860222931;0,0606912227462547;0,0316059714620706;0,0712266488713545;0,114512636799805;0,0236916009976142;"spm";"MNAR"
"542";71;-1,31748167304546;0,454262954539284;-1,3802167364251;0,509824183052425;0,740357276159104;0,0610323996515766;0,0317836427674761;0,0716270492960348;0,0254911754598362;0,0238214811029263;"hybrid";"MNAR"
"543";72;-1,30336442783615;0,462425898589033;-1,36169526598267;2,36703861501659;0,733820456209374;0,0578328417749888;0,0308662474239117;0,0674469321698877;0,118296428225967;0,0229989047017086;"spm";"MNAR"
"544";72;-0,977846401368505;0,445915661189677;-1,28110597747933;0,517126091287342;0,731579882047348;0,0576562604079629;0,030772003343376;0,0672409963978488;0,0258565022402652;0,0229291310061895;"hybrid";"MNAR"
"545";73;-0,74585653120642;0,470680167914646;-2,02121026356322;2,42705668359221;0,694616743764797;0,0532551838074215;0,0282914703101577;0,0608251832015395;0,121439337719879;0,021343313871359;"spm";"MNAR"
"546";73;-1,35600433015321;0,470785544764728;-1,49892647732994;0,531308055376529;0,697793333020135;0,053498724616009;0,0284208191466333;0,0611033336271261;0,0265647836621617;0,0214324197689005;"hybrid";"MNAR"
"547";74;-1,00715846503278;0,53482562807955;-1,5858171778734;2,3179659661498;0,688075172038388;0,0530605705218772;0,0276450462615077;0,0608076842099465;0,115855058720022;0,0210531064640893;"spm";"MNAR"
"548";74;-1,11205739256374;0,531310762965037;-1,54438947244044;0,53070668048606;0,686871780754329;0,0529677713775304;0,0275966971526816;0,0607013359718397;0,0265351366014394;0,0210177476879733;"hybrid";"MNAR"
"549";75;-0,939188648480882;0,49974160674867;-1,86580543886543;2,2565180568885;0,673516508994768;0,0534540580212489;0,0280120177574418;0,0614702964174464;0,112868866801617;0,0211937912501262;"spm";"MNAR"
"550";75;-1,26614418603413;0,494459273508604;-1,4095432547024;0,517221592273109;0,674021527360779;0,0534941390509011;0,0280330134553553;0,061516374220087;0,0258611096599716;0,0212091780001938;"hybrid";"MNAR"
"551";76;-1,11610749578545;0,510990861113899;-1,08282183649736;2,30078236230166;0,676406455775439;0,0520796510603995;0,026699925423939;0,0592580456210402;0,114996336802069;0,0202141581555815;"spm";"MNAR"
"552";76;-1,01593485620336;0,497595876968523;-1,58956226076018;0,520564808167255;0,673662840410387;0,0518684057548412;0,0265916257843084;0,0590176846577521;0,0260249091286181;0,0201293656375769;"hybrid";"MNAR"
"553";77;-1,18650573409798;0,511597482379456;-1,28786803166601;2,23936056810221;0,722619526037431;0,0570189587360605;0,0292422600018455;0,0652293491964779;0,111797048568781;0,0222807370307353;"spm";"MNAR"
"554";77;-1,19742441604326;0,511666220827029;-1,39383662357906;0,575391383185638;0,732122751326946;0,057768819473019;0,029626827236764;0,0660871850015306;0,0287693857270888;0,0225706796938059;"hybrid";"MNAR"
"555";78;-1,1659226019985;0,53083419774792;-1,53603907049249;2,29932823072589;0,679895942656995;0,0538868399018141;0,028345040364687;0,0627284131001158;0,114771334347368;0,0214347296585184;"spm";"MNAR"
"556";78;-0,803475674981352;0,526317536566169;-1,63422722537103;0,494235067452602;0,687397304217999;0,0544813789081922;0,0286577740268603;0,0634205021208533;0,0247114494608698;0,0216724440139737;"hybrid";"MNAR"
"557";79;-0,731396249433492;0,518231886644606;-1,73296919899913;2,23159182859848;0,71358903573058;0,0550044409108493;0,0286967627825294;0,0630918497973113;0,111488755677293;0,0215715249378935;"spm";"MNAR"
"558";79;-1,18372566470861;0,511328640323191;-1,5165998473704;0,506495328410798;0,715592003111926;0,0551588295559993;0,0287773107597446;0,0632689342378635;0,0253240753496166;0,0216350407460207;"hybrid";"MNAR"
"559";80;-1,15301556478713;0,511522022145318;-1,48440558256545;2,28642186932834;0,641398812199836;0,050907302871539;0,0268687035779299;0,0588224118122794;0,114444233408287;0,0203044491009285;"spm";"MNAR"
"560";80;-1,17471898093027;0,491770546758978;-1,50692077127337;0,525829603163543;0,648176080936113;0,0514452085728677;0,0271526085009273;0,0594439517249263;0,0262905322029723;0,0205175718125107;"hybrid";"MNAR"
"561";81;-0,729352951685459;0,506059848043819;-1,65880716960573;2,30022606095514;0,682280514237367;0,0515245768704167;0,0268807604641128;0,0583918912341227;0,114947931914395;0,0204317594346546;"spm";"MNAR"
"562";81;-0,943484039350027;0,502276679717891;-1,60145878800754;0,395518910018399;0,710166159326749;0,0536304499458212;0,027979405456606;0,060778436606055;0,0197773234726121;0,0212749201692024;"hybrid";"MNAR"
"563";82;-1,3116969279316;0,51790647836331;-0,852404195599466;2,24770341138162;0,67757508694282;0,0538724926138356;0,0276028649126035;0,06277776040261;0,112625803225304;0,0208262331887431;"spm";"MNAR"
"564";82;-1,14799343434595;0,513654658782252;-1,43436915571292;0,434254432635265;0,682755756534173;0,0542843927926533;0,0278139127997098;0,0632577229288298;0,0217136815017425;0,0209909577034726;"hybrid";"MNAR"
"565";83;-1,66872413831555;0,541887170432336;-0,922867064717025;2,20855301100531;0,64142418918044;0,0532559807084319;0,0275202446154647;0,0625447708307027;0,110292834110118;0,0207039815956369;"spm";"MNAR"
"566";83;-1,17199958278585;0,525035587953333;-1,38211408115034;0,569746676006699;0,648267451144478;0,0538241584338615;0,0278138540246619;0,0632120498347281;0,0284869919645852;0,0209223781290963;"hybrid";"MNAR"
"567";84;-1,45981892774583;0,583962501056202;-1,44416683402707;2,28557092440419;0,669255446097768;0,0535723358278951;0,0284230157838204;0,0623277349812348;0,11448611901171;0,0214739583125138;"spm";"MNAR"
"568";84;-1,16087909619006;0,570652361349665;-1,65576933042389;0,505083743545999;0,66483086071097;0,0532181581028519;0,0282350995366661;0,0619156724649421;0,0252535434250399;0,0213250744367195;"hybrid";"MNAR"
"569";85;-0,789958800575006;0,488566595136388;-1,9889240194098;2,36523668991494;0,673699245365356;0,0520770382586048;0,0268099038202283;0,059689343756876;0,118426339394413;0,0206176215614651;"spm";"MNAR"
"570";85;-0,994261790013865;0,487386183816137;-1,54458806899436;0,570328547142807;0,674325014582792;0,0521254089304166;0,0268348061830328;0,0597447856208744;0,0285162442056793;0,0206333591727334;"hybrid";"MNAR"
"571";86;-0,931990595745617;0,55427747297034;-1,78169858265749;2,30218240419942;0,685684071311801;0,0534622695931614;0,027857321499151;0,0606802563878537;0,115309060132807;0,0212571646079932;"spm";"MNAR"
"572";86;-0,622687677313748;0,53972857864798;-1,62888357329723;0,59541023178501;0,680835098544022;0,0530841982281525;0,0276603208370883;0,0602511419915405;0,0297707503370579;0,0211117671883296;"hybrid";"MNAR"
"573";87;-1,08212287502179;0,458542268200339;-1,19010114808711;2,55392438844191;0,721854097778505;0,0556721841467211;0,0285489139739718;0,0627383058102854;0,127761657660154;0,0217622062667712;"spm";"MNAR"
"574";87;-1,25067467748984;0,445717735408625;-1,43002370806726;0,507498240247664;0,72590198131347;0,0559843719631844;0,0287090053652909;0,0630901179014138;0,0253707387147698;0,0218841873316053;"hybrid";"MNAR"
"575";88;-1,16388321017945;0,526858559465447;-1,52623146580598;2,30543608900719;0,693294416783216;0,0548668292394038;0,0284367720493074;0,0631563173233226;0,115458080678622;0,0216873103427702;"spm";"MNAR"
"576";88;-1,31700019990185;0,53016065219662;-1,53512835855453;0,513259397526435;0,688167102057462;0,0544610531655371;0,0282264481979148;0,0626892076256167;0,025662710203494;0,0215261046296148;"hybrid";"MNAR"
"577";89;-1,56500877759069;0,511744985562357;-1,43712256560396;2,21094888371621;0,717747244299283;0,0590223156729655;0,0325480846545195;0,0709101820350651;0,110398053027668;0,0239971305539896;"spm";"MNAR"
"578";89;-1,66689078170193;0,515961096259231;-1,46852054122656;0,500259694419501;0,723978357744758;0,0595347163146494;0,0328306422464196;0,0715257856432676;0,0250114653974486;0,024212234209897;"hybrid";"MNAR"
"579";90;-1,12727003601857;0,519202967951714;-1,36452816318758;2,25403190152035;0,700503328222878;0,0552053166898405;0,028601615363026;0,0635249294782423;0,113001777327925;0,0215944247017698;"spm";"MNAR"
"580";90;-1,12770722212201;0,514615653855021;-1,46247669649598;0,457954611252665;0,711188317511583;0,0560473778567099;0,0290378844666156;0,0644938918512012;0,0228954563942803;0,0219268259086991;"hybrid";"MNAR"
"581";91;-0,933273997824455;0,512768053494308;-1,87728646349409;2,35132638969759;0,699659556979363;0,0541056349734687;0,0280541360927517;0,0616711154136967;0,117486212543378;0,0215636570968154;"spm";"MNAR"
"582";91;-1,10977776770114;0,50854497292246;-1,53658424186232;0,420178086804257;0,708945397278017;0,0548237216329637;0,0284264682306958;0,0624896079509367;0,0210084493529904;0,0218372310282531;"hybrid";"MNAR"
"583";92;-1,32100336388981;0,613908735174278;-1,29939122081916;2,25273950777641;0,748375196136687;0,0590659734046846;0,0309001293275314;0,0684305937275769;0,112574286860474;0,0234094264471709;"spm";"MNAR"
"584";92;-1,46640846794585;0,596823637446395;-1,30394091783169;0,488085219859299;0,741931479775063;0,0585573988935934;0,0306340703612441;0,0678413875005768;0,0244041444548705;0,0232087201365497;"hybrid";"MNAR"
"585";93;-0,6433474742826;0,465239911023337;-2,47262123982871;2,24852454533212;0,706231728971404;0,0553032877367523;0,0292134152055625;0,063437526150535;0,112456278637944;0,0222739183245735;"spm";"MNAR"
"586";93;-0,946427080262389;0,44744647287029;-1,62130779573083;0,500254678122696;0,70644290788354;0,055319824512184;0,0292221505406399;0,0634564940807181;0,0250123399445523;0,0222949197308573;"hybrid";"MNAR"
"587";94;-0,955352925384784;0,4997737127541;-1,74423316077583;2,3134317266939;0,690286538648164;0,0530985807068595;0,027952484629947;0,060257837404797;0,115783659242815;0,0209425529377314;"spm";"MNAR"
"588";94;-1,16968129835124;0,495273197114144;-1,42879244738374;0,588844122116489;0,694259270981443;0,0534041686406535;0,0281133547912816;0,0606046301816333;0,0294418080776125;0,0210681645541476;"hybrid";"MNAR"
"589";95;-1,15594238789441;0,494417502427761;-1,60769653680646;2,3606452624803;0,710842275889881;0,0555750246510307;0,0289427897927878;0,0638422348606461;0,118068741590473;0,0222363817869948;"spm";"MNAR"
"590";95;-1,18801538503344;0,480237144792426;-1,36480348787121;0,449534398047277;0,716216268706017;0,0559951693574825;0,0291615975139804;0,0643248793345745;0,0224765671876569;0,0224037643535451;"hybrid";"MNAR"
"591";96;-1,40020330853007;0,557507797462391;-1,14982002824413;2,35638033280181;0,681351097821243;0,05355440550814;0,0279346322552314;0,0613689291731015;0,11786004982734;0,0211354122214981;"spm";"MNAR"
"592";96;-1,12410368044722;0,539698173324493;-1,37740961934617;0,495172630672575;0,682940198505996;0,0536792975497154;0,0279997831628014;0,0615120165412727;0,0247581362775173;0,0211771562030506;"hybrid";"MNAR"
"593";97;-1,24146393680697;0,513926054793293;-1,21079250018716;2,29404080475039;0,695623245882121;0,0546277079756842;0,0292030488181465;0,0638159702944986;0,114237686005912;0,0215125980032432;"spm";"MNAR"
"594";97;-1,03938643595592;0,507600351366611;-1,31903742873064;0,432909751243164;0,691881518983393;0,0543338456177746;0,0290459340969249;0,0634727033705306;0,0216451468158205;0,0213928710862492;"hybrid";"MNAR"
"595";98;-0,856129268569923;0,468615389919281;-1,72221436928057;2,33062210835369;0,676359242056122;0,0522847064275304;0,0268251219190341;0,0590820820241945;0,116637697410176;0,0204050295129144;"spm";"MNAR"
"596";98;-0,958807155372483;0,456170334089698;-1,72045079695098;0,532126678707153;0,681962312511671;0,0527178242132255;0,0270473257008743;0,0595715258428235;0,0266059529292734;0,0205827894276797;"hybrid";"MNAR"
"597";99;-1,4455187174904;0,558123520043948;-1,54824083340713;2,0834010186913;0,739907309920075;0,0605256051225967;0,0327928482134369;0,0717421485553684;0,104136126797359;0,0242819917815834;"spm";"MNAR"
"598";99;-1,13698373136253;0,538880195067553;-1,52423644043983;0,440677715230587;0,736393333337982;0,0602381464945253;0,0326371078853052;0,0714014239577522;0,0220331243565592;0,0241741661313758;"hybrid";"MNAR"
"599";100;-0,941589945036631;0,518992151546068;-1,68317840913802;2,29855968202546;0,706144874152978;0,0549608142806561;0,0283401869983772;0,0624400735639165;0,114782980525387;0,0215744127904829;"spm";"MNAR"
"600";100;-1,35868600120572;0,518366129803089;-1,44450913188584;0,605296326252628;0,708809447238974;0,0551682038777621;0,0284471260303794;0,0626756838834218;0,0302646446244732;0,0216485353575917;"hybrid";"MNAR"
"601";1;-1,13791837949513;0,50747833187592;-1,59038709588273;2,19226429452143;0,69142411786226;0,0967887737685882;0,0408302804355413;0,141003112670861;NA;0,0497957004466404;"spsp";"MAR"
"602";2;-0,933910248568565;0,481490228348082;-1,57019892020928;2,3393865500544;0,716650782324171;0,102614641386686;0,040230298391925;0,130064509724559;NA;0,0510106900414802;"spsp";"MAR"
"603";3;-1,35156322667886;0,540950181865065;-1,4091578382393;2,34533931987236;0,683776228215182;0,107549206411268;0,0402024145386483;0,147572662424949;NA;0,0505498571449073;"spsp";"MAR"
"604";4;-1,24467478161462;0,502639521310832;-1,51416856390639;2,29380328406308;0,709571923500312;0,114512770794745;0,0420369079488186;0,142568727241556;NA;0,0530817342810659;"spsp";"MAR"
"605";5;-1,36065916755615;0,520561843373003;-1,30528071039914;2,26340826463868;0,667912204287198;0,102600814296396;0,0393247066341816;0,133986293430661;NA;0,0464688949221598;"spsp";"MAR"
"606";6;-1,44737738870302;0,505932886385324;-1,54248640319345;2,29407003166881;0,643113071753939;0,0984460407280423;0,0385240091249535;0,135531178659407;NA;0,043249135941412;"spsp";"MAR"
"607";7;-1,23271088313945;0,502552974712543;-1,49764859974415;2,24965353724376;0,689061648266481;0,113031250974975;0,0402845597266176;0,139212899950094;NA;0,0495645332257217;"spsp";"MAR"
"608";8;-1,23258951261545;0,530398924802453;-1,6613142787211;2,18972562452886;0,697400448768253;0,122716079203258;0,0410738974285053;0,147256081505444;NA;0,0519808484086381;"spsp";"MAR"
"609";9;-1,37910351623286;0,488038218345208;-1,2950126558572;2,31344105045509;0,700495048492232;0,103892143949229;0,0410384823954445;0,131346518632512;NA;0,0510776583840889;"spsp";"MAR"
"610";10;-1,28781456670974;0,466525905109793;-1,45187952996143;2,26620316144456;0,657602303469312;0,107625044693423;0,0379335113766119;0,129109149572764;NA;0,0448435463908237;"spsp";"MAR"
"611";11;-1,36203694061861;0,534318430226654;-1,53166377746677;2,15913438139188;0,649883414747467;0,108871405282664;0,0399530150456743;0,147008229867044;NA;0,0456230373328437;"spsp";"MAR"
"612";12;-1,22925548077953;0,501874769832978;-1,30229380321499;2,24649285900532;0,692138792607219;0,109909972396854;0,0424885738467036;0,144643178586815;NA;0,0520716851763124;"spsp";"MAR"
"613";13;-1,36725774084779;0,519760758857894;-1,1384757954995;2,23530593383738;0,698430505248025;0,112128196977541;0,0414052960357394;0,139333141191033;NA;0,0524289684893322;"spsp";"MAR"
"614";14;-1,2894219238348;0,496915390769069;-1,4280739727197;2,31578252120606;0,7135418679554;0,116213438784846;0,0416955839195853;0,141973855107586;NA;0,0533244816763471;"spsp";"MAR"
"615";15;-1,23236033309448;0,530552858528891;-1,67949611196538;2,3095176106796;0,695428086549217;0,121322846864255;0,0408480064458199;0,156910844451657;NA;0,0500235485943541;"spsp";"MAR"
"616";16;-1,00221468178321;0,464517060756313;-1,59649580397103;2,29718294168444;0,695175972138259;0,108805347102187;0,0432419908660136;0,144941533748206;NA;0,0513826550008913;"spsp";"MAR"
"617";17;-1,21044263722705;0,510135498865975;-1,57499328347941;2,30466549104782;0,715372022991387;0,113163823095413;0,0420137429870648;0,14351397932762;NA;0,0528427937255765;"spsp";"MAR"
"618";18;-1,40441643740482;0,496838989077944;-1,54935341043053;2,23525970478038;0,730441322992184;0,117594654172441;0,0414550991467043;0,148992481411371;NA;0,05360659163289;"spsp";"MAR"
"619";19;-0,940706730031559;0,502265334353915;-1,64080305205132;2,23562437703896;0,695100673355694;0,130356189854216;0,0422801712092623;0,161995528032875;NA;0,0525222029521729;"spsp";"MAR"
"620";20;-1,43775804338222;0,514072705113118;-1,3642489818706;2,26287312243307;0,689275448482237;0,11971057860005;0,0390704893028164;0,147015882617869;NA;0,0495177983738097;"spsp";"MAR"
"621";21;-0,799399857513011;0,511273634596533;-1,62682201918613;2,43166502297684;0,730768059261025;0,120623965214776;0,0417865292983704;0,151694748309638;NA;0,0548943522747904;"spsp";"MAR"
"622";22;-0,858485725172781;0,465248581122319;-1,55529193816179;2,26715924585683;0,745343394555765;0,104369101749823;0,0421877693596676;0,142755630364204;NA;0,0568820129863731;"spsp";"MAR"
"623";23;-0,990728623008251;0,473845202446489;-1,55504337248675;2,38884531477585;0,732591382156167;0,134920552671035;0,0443787674817305;0,165664464860962;NA;0,0594917496990813;"spsp";"MAR"
"624";24;-1,46029165429806;0,490858900998623;-1,39874638043879;2,18740193893153;0,731222251086492;0,109993652066276;0,0441716371202771;0,143567050182106;NA;0,0572307220432319;"spsp";"MAR"
"625";25;-1,37660290426451;0,532614139378036;-1,18870160834157;2,31326041889033;0,684889754844373;0,114103344216108;0,0416022079594824;0,148300743840626;NA;0,0516133723497339;"spsp";"MAR"
"626";26;-1,13012777295841;0,478916845198379;-1,5250266838164;2,33802126577647;0,706265420981396;0,109023301247762;0,0427716126362061;0,126218114285229;NA;0,0506105623557016;"spsp";"MAR"
"627";27;-1,08308495503688;0,466235576967828;-1,76330863047768;2,20858078064696;0,661444081013937;0,109153884052215;0,0394377532606676;0,138499147305053;NA;0,0483457934082993;"spsp";"MAR"
"628";28;-1,24687004223779;0,468260916562086;-1,74253660464052;2,11503019543984;0,679349458955655;0,106992429072445;0,0405498420183853;0,135856219505984;NA;0,0481436379685155;"spsp";"MAR"
"629";29;-1,32627376315384;0,515639480566934;-1,56878385670507;2,17124485240062;0,703862957053592;0,10682730612762;0,041759044253159;0,135231384544262;NA;0,0512071310475739;"spsp";"MAR"
"630";30;-1,15522240791359;0,519676714765031;-1,81757885135651;2,25439242458522;0,713986154665189;0,105069282861546;0,0410314142707262;0,144797231407805;NA;0,0517494144426604;"spsp";"MAR"
"631";31;-1,32267643174496;0,464624852480854;-1,54580834850513;2,26786502466522;0,7081802360485;0,110340132195367;0,0416061619659848;0,149152200372648;NA;0,0522856222482159;"spsp";"MAR"
"632";32;-1,00211918285718;0,473426252552035;-1,87048449680849;2,34218725278709;0,691925785103688;0,116040624301543;0,0404166431978546;0,141840295677112;NA;0,0495956152751018;"spsp";"MAR"
"633";33;-1,23074026750741;0,498392875411064;-1,53994369607866;2,29740752405876;0,711246674514069;0,104637110503869;0,0415008185931481;0,137879627017648;NA;0,0518705518170155;"spsp";"MAR"
"634";34;-1,11688803653482;0,533336142557377;-1,53637743009186;2,17885177645305;0,670990495746123;0,127488634868698;0,0413998033562071;0,161267522524593;NA;0,0498195033256422;"spsp";"MAR"
"635";35;-1,36471327071603;0,495070367230134;-1,343148482869;2,2467562631386;0,69204432208763;0,101599859102132;0,038649481233502;0,133441860919297;NA;0,0503282996855876;"spsp";"MAR"
"636";36;-1,35855318166193;0,52473582992832;-1,36014174491864;2,33927595533531;0,728785643972002;0,111613606238561;0,0412114342757769;0,144474612288455;NA;0,0557972872281577;"spsp";"MAR"
"637";37;-0,9537345054413;0,496563566745748;-1,5670406641057;2,45132477492465;0,692914508151605;0,117050132660169;0,0418636894572488;0,148204508725906;NA;0,0509329801534171;"spsp";"MAR"
"638";38;-1,45679935552401;0,536014900172227;-1,33677724415939;2,30215688725483;0,712586233270994;0,106055186326557;0,0432295345658402;0,139045587108548;NA;0,0546964715877038;"spsp";"MAR"
"639";39;-1,03580909348579;0,519168529712193;-1,5832403115336;2,3512582879162;0,671366575218268;0,104092250693271;0,0404569722516038;0,136738994573177;NA;0,0478482970343239;"spsp";"MAR"
"640";40;-1,12474133888553;0,468907914590935;-1,40759065958434;2,40262571163518;0,731212190804091;0,108299161668464;0,0428320904841227;0,13784096574654;NA;0,0564729244494669;"spsp";"MAR"
"641";41;-1,06671885651914;0,499674926655117;-1,64001083462068;2,37219552348699;0,705779083729844;0,108884226398355;0,0400970204091288;0,138177961053605;NA;0,0510317884276144;"spsp";"MAR"
"642";42;-1,43689962294361;0,54816575541386;-1,24072927721535;2,38025544610023;0,714754652540982;0,114320791782692;0,0416670986765855;0,145243582610392;NA;0,0539116404051566;"spsp";"MAR"
"643";43;-1,05774548710923;0,455652226124111;-1,3695961514852;2,24147757048194;0,725258458009393;0,115853374058222;0,042251846668181;0,146012883756105;NA;0,0546884420853552;"spsp";"MAR"
"644";44;-1,38268477438318;0,536940424759414;-1,57516168949481;2,19613365065177;0,736879474794113;0,118755688364998;0,0424043410358797;0,153052615624399;NA;0,0571775957856592;"spsp";"MAR"
"645";45;-1,11813263736745;0,505112860052646;-1,52758180502239;2,27241909008935;0,665795861549794;0,104497261881837;0,0382203667073589;0,129834198950898;NA;0,0459874031763017;"spsp";"MAR"
"646";46;-1,42626457118666;0,499357840485983;-1,52030110017893;2,19953216711818;0,678169043082428;0,110421054926631;0,0395322486952296;0,140551451331917;NA;0,0481845577558717;"spsp";"MAR"
"647";47;-1,29767008969171;0,498144080781415;-1,3816112067547;2,26693614830364;0,677620081629654;0,0998036823458567;0,0377451312382507;0,131349342919279;NA;0,0465844239173496;"spsp";"MAR"
