"sample";"intercept";"time";"treatment";"sigma.b";"sigma";"se.intercept";"se.time";"se.treatment";"se.sigma.b";"se.sigma";"model";"scenario"
68;-1,31178014095275;0,494303438131238;-1,44890957506916;1,15106179052088;0,715409076244773;0,0923316598470456;0,0524625378006751;0,118029959041079;0,0988394889884506;0,0475651560704442;"spm";"MNAR3"
68;-1,30868930054308;0,518841567118296;-1,43684902261746;0,892767947069629;0,711717133072505;NA;NA;NA;NA;NA;"tseng";"MNAR3"
68;-1,33630149226032;0,493550249009792;-1,54586723070824;0,879448008364258;0,725613103084939;0,213613294003635;0,0574533938082543;0,217568555424533;0,119274765733824;0,089915360292649;"class";"MNAR3"
68;-1,19966168237387;0,499127710260593;-1,73979254097602;1,14311472798013;0,697116222117246;0,204779905015305;0,0768845652324647;0,24870135904426;NA;0,0818601131878791;"spsp";"MNAR3"
69;-1,10370962390267;0,533754384742079;-1,32124981983888;1,25071926081826;0,719888647628179;0,200392490070892;0,0495080362186557;0,276920394965338;0,103654139254434;0,0405164010046908;"ignorable";"MNAR3"
69;-1,10241381211854;0,520064805679835;-1,3347850317588;1,25787210690907;0,719400364469533;0,09004488519015;0,0463512290059677;0,11137448703383;0,0982927081179444;0,0442795676092722;"spm";"MNAR3"
69;-1,28810183324832;0,472292382290855;-1,52869041179774;1,07333691599485;0,719888647628179;NA;NA;NA;NA;NA;"tseng";"MNAR3"
69;-1,10958632084372;0,507887390488124;-1,30449653988331;1,01332860421615;0,720401749428809;0,226853196457094;0,0495220483216865;0,236451531080391;0,0879160805976059;0,0777562855788256;"class";"MNAR3"
69;-1,07690729077351;0,526398708296727;-1,36286117582848;1,25071926081826;0,702884394942909;0,203818437661609;0,0690449899040212;0,250083390077418;NA;0,0740513046470798;"spsp";"MNAR3"
70;-1,15625101752966;0,503991414116719;-1,6014225599657;1,29986417330946;0,665296350753827;0,203539178651766;0,0457029330735482;0,28212347821439;0,104824579334833;0,0380291233604452;"ignorable";"MNAR3"
70;-1,14958691521228;0,477990980417371;-1,61457816625342;1,30870602488742;0,66470578305075;0,0835513590005441;0,0425485499073598;0,102258369543144;0,106378908784532;0,0446321849000701;"spm";"MNAR3"
70;-1,18617571878386;0,462054883072005;-1,74514067695821;1,14427673769791;0,665296350753827;NA;NA;NA;NA;NA;"tseng";"MNAR3"
70;-1,09625732169895;0,482392845081232;-1,70124141196855;1,04287773318004;0,666253486056277;0,22916792269801;0,0457532566798659;0,250495108228659;0,0841273586095455;0,0861249361890054;"class";"MNAR3"
70;-1,19995080766071;0,491047801946419;-1,528874360371;1,29986417330946;0,639210426631077;0,228807746987501;0,06184844956265;0,25659451900356;NA;0,0629087453251243;"spsp";"MNAR3"
71;-1,36746161136502;0,438303071659478;-1,21968440076312;1,24300251182671;0,771812384089208;0,202703128373779;0,0530416349452326;0,279188590741374;0,107559434668688;0,0437761389011877;"ignorable";"MNAR3"
71;-1,39832598524914;0,384525997140711;-1,1827930062453;1,26437061539494;0,772617434416945;0,0968618386963095;0,0490046847663606;0,118996297650421;0,0915209458096633;0,0442807451002085;"spm";"MNAR3"
